match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played,position,team_sf,won
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Gonzalo Villar del Fraile,7,0.061321220529729,6.13,0.0,45,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Sergio Ruiz Alonso,8,0.0598448416143591,5.98,0.0,63,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,José Antonio Rodríguez Díaz,9,0.0582448484747694,5.82,0.0,77,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Álvaro Fernández,10,0.0511205798059991,5.11,0.0165,31,DEF,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Lucas Ariel Boyé,11,0.0416831099722011,4.17,0.0,94,FWD,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Njegoš Petrović,12,0.0353260330403736,3.53,0.0,31,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,Myrto Uzuni,13,0.0297225246428111,2.97,0.0,49,FWD,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,José María Callejón Bueno,14,0.0199785713864721,2.0,0.0,17,MID,0.1619217081850534,0
3894706,Granada,Sevilla,1049,Granada,True,0-3,loss,André Filipe Magalhães Ribeiro Ferreira,15,0.0160955410614127,1.61,0.0,94,GK,0.1619217081850534,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Rubén Alcaraz Jiménez,1,0.1536826975828228,15.37,0.2659,98,MID,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Javier Hernández Carrera,2,0.1356351866590887,13.56,0.35,98,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Christopher Ramos de la Flor,3,0.1079460312832904,10.79,0.0429,77,FWD,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Maximiliano Gómez González,4,0.0890510251316638,8.91,0.0048,72,FWD,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Iván Alejo Peralta,5,0.0835984534566746,8.36,0.1524,98,MID,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Lucas Pires Silva,6,0.0712495421942109,7.12,0.0571,33,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Jeremías Ledesma,7,0.0649255277754583,6.49,0.0706,98,GK,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Rafael Jiménez Jarque,8,0.0606577809347269,6.07,0.1738,98,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Rominigue Kouamé N'Guessan,9,0.0485705830649643,4.86,0.0738,33,MID,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Rubén Sobrino Pozuelo,10,0.0338966867460521,3.39,0.0,21,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Gonzalo Escalante,11,0.0337826369736115,3.38,0.0,65,MID,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Sergio Guardiola Navarro,12,0.0290939464694692,2.91,0.0,26,FWD,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Jorge Meré Pérez,13,0.0252655492237336,2.53,0.0,77,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Álvaro Negredo Sánchez,14,0.0239297484270858,2.39,0.0,21,FWD,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Isaac Carcelén Valencia,15,0.0236108712647103,2.36,0.0,65,DEF,0.3445378151260504,0
3894614,Cádiz,Girona,552,Cádiz,True,0-1,loss,Darwin Daniel Machís Marcano,16,0.0151037328124358,1.51,0.0,98,MID,0.3445378151260504,0
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Daley Blind,1,0.1492719106411622,14.93,0.4357,98,DEF,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Aleix García Serrano,2,0.1214690110272793,12.15,0.2095,98,MID,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Eric García Martret,3,0.0961633659128313,9.62,0.269,98,DEF,0.12652439024390244,1
