team,team_id,match_id,outcome,won,N,S,N_eff,N_eff_frac,team_sf
Athletic Club,215,3894790,draw,0,16,0.9718649086520997,13.88975446475084,0.8681096540469275,0.21776155717761558
Athletic Club,215,3894860,win,1,16,0.9646283192792335,13.57758206290071,0.8485988789312944,0.27611940298507465
Real Sociedad,210,3894728,lost,0,16,0.9626577978754506,13.269521570332634,0.8293450981457896,0.24257425742574257
Real Sociedad,210,3894825,win,1,15,0.9513516378530829,11.828910508222668,0.7885940338815112,0.18076923076923077
Real Sociedad,210,3894758,draw,0,14,0.9681471349832708,12.21362146970154,0.87240153355011,0.16416309012875535
Real Sociedad,210,3894872,lost,0,16,0.9524922401150405,12.785578145237285,0.7990986340773303,0.13550420168067226
Real Sociedad,210,3894633,draw,0,15,0.957633532808292,12.339890172430144,0.8226593448286762,0.22900763358778625
Real Sociedad,210,3894840,draw,0,16,0.9514361731836071,12.56072694018749,0.7850454337617181,0.1859504132231405
Real Sociedad,210,3894618,lost,0,15,0.9438909799837157,11.762634924609651,0.7841756616406435,0.129783693843594
Real Sociedad,210,3894604,win,1,16,0.9593967778023887,13.24010602539056,0.82750662658691,0.21724137931034482
Real Sociedad,210,3894835,draw,0,15,0.9507215574138138,11.993180940876401,0.7995453960584268,0.18696581196581197
Real Sociedad,210,3894703,draw,0,16,0.9328362551379356,11.84408220086965,0.7402551375543531,0.18854166666666666
Real Sociedad,210,3894578,lost,0,15,0.9500830438067785,11.838550676053028,0.7892367117368686,0.12427745664739884
Real Sociedad,210,3894765,lost,0,16,0.95416207259443,12.719039876973973,0.7949399923108733,0.15659777424483307
Real Sociedad,210,3894895,win,1,16,0.9593601182188018,12.991962418500849,0.8119976511563031,0.22727272727272727
Real Sociedad,210,3894715,draw,0,16,0.9430007185866123,12.604379192062193,0.7877736995038871,0.2181372549019608
Real Sociedad,210,3894696,draw,0,16,0.9432088437522678,12.317466639184005,0.7698416649490003,0.13518518518518519
Real Sociedad,210,3894559,win,1,16,0.9423676406825646,12.304609077016066,0.7690380673135041,0.15570934256055363
Real Sociedad,210,3894672,draw,0,15,0.9345428296366075,11.427123368946072,0.7618082245964047,0.14045801526717558
Real Sociedad,210,3894596,win,1,16,0.9767944297635135,14.135453451459343,0.8834658407162089,0.1325581395348837
Real Sociedad,210,3894781,lost,0,16,0.9287131302161431,11.387863032520215,0.7117414395325135,0.12830482115085537
Real Sociedad,210,3894747,draw,0,16,0.9481177040523177,12.568146028234533,0.7855091267646583,0.2144469525959368
Real Sociedad,210,3894583,win,1,16,0.9673699329220226,13.56371115215582,0.8477319470097388,0.16601178781925344
Real Sociedad,210,3894622,win,1,16,0.9546073167167001,12.937581668224006,0.8085988542640004,0.20960187353629978
Real Sociedad,210,3894688,win,1,15,0.9547368933317603,12.232363718418164,0.8154909145612109,0.1647982062780269
Real Sociedad,210,3894908,lost,0,16,0.9144755747108683,11.040902839992105,0.6900564274995066,0.125
Real Sociedad,210,3894735,win,1,16,0.969678342583354,13.76363109199152,0.86022694324947,0.1910891089108911
Real Sociedad,210,3894796,lost,0,16,0.9498096720307251,12.698425778802694,0.7936516111751684,0.1723826714801444
Real Sociedad,210,3894866,win,1,16,0.9430961385484652,12.294389125722999,0.7683993203576874,0.14313346228239845
Real Sociedad,210,3894665,draw,0,16,0.9455207480917891,12.4330758374933,0.7770672398433313,0.2203579418344519
Real Sociedad,210,3894551,draw,0,15,0.9537947747075466,12.156837732632393,0.8104558488421596,0.18329718004338394
Real Sociedad,210,3894641,lost,0,14,0.9583676993932769,11.754196931919587,0.8395854951371133,0.20112359550561798
Real Sociedad,210,3894544,draw,0,15,0.9498867600680769,11.939532831767725,0.7959688554511817,0.2041036717062635
Real Sociedad,210,3894800,win,1,15,0.9386080707456491,11.34532985367392,0.7563553235782614,0.1896551724137931
Real Sociedad,210,3894534,draw,0,16,0.9637224175040892,13.32498120680262,0.8328113254251638,0.173444976076555
Real Sociedad,210,3894778,win,1,15,0.9444755144374509,11.714924114564294,0.7809949409709529,0.17580340264650285
Real Sociedad,210,3894658,win,1,16,0.9749077784923588,14.163500957368148,0.8852188098355093,0.2422279792746114
Real Sociedad,210,3894881,win,1,16,0.9525426897173127,12.902969326561191,0.8064355829100744,0.14974182444061962
Real Sociedad,210,3894852,lost,0,15,0.9539874302629847,12.215879378448388,0.8143919585632259,0.13807890222984562
Real Sociedad,210,3894810,win,1,16,0.9368747507949331,11.848788430713942,0.7405492769196214,0.1624
Mallorca,1043,3894561,draw,0,15,0.9638343477165116,12.378817101810837,0.8252544734540558,0.29464285714285715
Mallorca,1043,3894690,draw,0,16,0.9536238340150044,12.81017072286996,0.8006356701793725,0.265625
Mallorca,1043,3894721,draw,0,15,0.950652991630995,12.172602246254783,0.8115068164169855,0.20729166666666668
Mallorca,1043,3894893,draw,0,16,0.970817062621866,13.847210009772745,0.8654506256107966,0.17427385892116182
Mallorca,1043,3894646,lost,0,16,0.9698363242583891,13.753941634984775,0.8596213521865484,0.20175438596491227
Mallorca,1043,3894859,lost,0,16,0.9358200253337078,11.77109794794596,0.7356936217466225,0.147008547008547
Mallorca,1043,3894845,lost,0,16,0.9528569871554697,12.786459923802534,0.7991537452376584,0.16191446028513237
Mallorca,1043,3894571,win,1,14,0.9561192332139715,11.339712191346704,0.8099794422390503,0.21558441558441557
Mallorca,1043,3894653,draw,0,16,0.9584931913991687,12.848542618001202,0.8030339136250751,0.22081712062256809
Mallorca,1043,3894683,win,1,16,0.9735430627673697,13.833618463414705,0.8646011539634191,0.27794561933534745
Mallorca,1043,3894659,lost,0,16,0.957795363153989,12.91061044639785,0.8069131528998656,0.23323615160349853
Mallorca,1043,3894540,lost,0,16,0.9563401573917707,13.055392776905073,0.8159620485565671,0.1937669376693767
Mallorca,1043,3894784,draw,0,16,0.9506359270944492,12.761374418889645,0.7975859011806028,0.21541950113378686
Mallorca,1043,3894593,draw,0,16,0.9523541592903733,12.566625404612235,0.7854140877882647,0.3202247191011236
Mallorca,1043,3894602,draw,0,15,0.9556735284016376,12.481980220368536,0.8321320146912358,0.24
Mallorca,1043,3894794,win,1,16,0.9563794149467086,12.717209790798742,0.7948256119249214,0.23407202216066483
Mallorca,1043,3894856,win,1,16,0.9644644241595578,13.593578111971407,0.849598631998213,0.2480916030534351
Mallorca,1043,3894878,win,1,14,0.9465535658012706,11.15686101071752,0.7969186436226801,0.20984455958549222
Mallorca,1043,3894813,win,1,16,0.961751473373445,13.242184939868114,0.8276365587417571,0.2242562929061785
Mallorca,1043,3894622,lost,0,16,0.959982057482641,13.110966222048754,0.8194353888780471,0.26576576576576577
Mallorca,1043,3894730,draw,0,16,0.9639708827459822,13.39037010397489,0.8368981314984306,0.2205240174672489
Mallorca,1043,3894579,lost,0,16,0.9764575264501734,14.15569989170678,0.8847312432316737,0.15393258426966291
Mallorca,1043,3894717,lost,0,16,0.9598187663588605,13.250283197506288,0.828142699844143,0.24063400576368876
Mallorca,1043,3894828,draw,0,16,0.9617807913870459,13.249454460899278,0.8280909038062049,0.188470066518847
Mallorca,1043,3894532,draw,0,16,0.974777539125047,14.168990122952971,0.8855618826845607,0.24013157894736842
Mallorca,1043,3894669,draw,0,16,0.9569511137675355,13.026511492684529,0.8141569682927831,0.19060283687943264
Mallorca,1043,3894803,lost,0,16,0.9674217909501587,13.874698243757312,0.867168640234832,0.24074074074074073
Mallorca,1043,3894745,lost,0,16,0.9637461216348902,13.286252770473153,0.8303907981545721,0.15625
Mallorca,1043,3894552,lost,0,16,0.9596909955145876,13.172636384496371,0.8232897740310232,0.18604651162790697
Mallorca,1043,3894887,draw,0,16,0.9454846299855927,12.673562514427376,0.792097657151711,0.20346320346320346
Mallorca,1043,3894638,draw,0,16,0.9491997405253467,12.620778768522076,0.7887986730326297,0.240990990990991
Mallorca,1043,3894616,draw,0,16,0.9757259105882723,14.136755146869708,0.8835471966793568,0.20103092783505155
Mallorca,1043,3894704,win,1,16,0.9391769686921434,12.459977303219652,0.7787485814512283,0.2969613259668508
Mallorca,1043,3894768,win,1,16,0.9711001722865276,13.864042077282841,0.8665026298301776,0.26674107142857145
Mallorca,1043,3894832,lost,0,16,0.9594199067385011,13.298273247576864,0.831142077973554,0.1744186046511628
Mallorca,1043,3894778,lost,0,15,0.9314405996684729,11.11309786038572,0.7408731906923813,0.33203125
Mallorca,1043,3894756,lost,0,16,0.9652723644209612,13.348469019519541,0.8342793137199713,0.2452316076294278
Mallorca,1043,3894902,win,1,16,0.9625629170371635,13.194522858384,0.824657678649,0.1867881548974943
Real Betis,218,3894855,draw,0,15,0.9451347612240897,11.483773976197869,0.7655849317465245,0.17253521126760563
Real Betis,218,3894553,lost,0,16,0.9641553065423405,13.423171724881383,0.8389482328050865,0.16332665330661322
Real Betis,218,3894802,draw,0,16,0.9682122324834873,13.692473875767707,0.8557796172354817,0.1583629893238434
Real Betis,218,3894646,win,1,15,0.9555451487626889,11.990318614519213,0.7993545743012809,0.14757281553398058
Real Betis,218,3894668,win,1,16,0.965653794198327,13.284257267922206,0.8302660792451378,0.2036613272311213
Real Betis,218,3894599,win,1,16,0.9577909323145763,13.20962078447725,0.8256012990298282,0.1485981308411215
Real Betis,218,3894564,win,1,16,0.9591578481025156,13.042697605918947,0.8151686003699342,0.15048543689320387
Real Betis,218,3894732,lost,0,14,0.9612802631642269,11.632257723159382,0.8308755516542415,0.21052631578947367
Real Betis,218,3894620,draw,0,15,0.9666440583385607,12.517481633940738,0.8344987755960492,0.2086021505376344
Real Betis,218,3894791,draw,0,16,0.9620934705890404,13.349337924700082,0.8343336202937551,0.15144596651445966
Real Betis,218,3894572,lost,0,16,0.9689808181822159,13.784125608715888,0.861507850544743,0.16307277628032346
Real Betis,218,3894895,lost,0,15,0.9605560074853746,12.502289962038155,0.8334859974692104,0.14904552129221732
Real Betis,218,3894709,lost,0,15,0.9526371252067614,12.032412172244658,0.8021608114829772,0.15703971119133575
Real Betis,218,3894696,draw,0,14,0.9685868710169536,12.073475222570112,0.8623910873264365,0.20833333333333334
Real Betis,218,3894757,draw,0,16,0.9611117818506777,13.184325841793127,0.8240203651120704,0.23116089613034624
Real Betis,218,3894535,win,1,16,0.9631504688516747,13.38065682997252,0.8362910518732825,0.20985915492957746
Real Betis,218,3894545,draw,0,15,0.9419229760820621,11.677665571414614,0.7785110380943077,0.13091216216216217
Real Betis,218,3894906,draw,0,13,0.9506054591486383,10.600745419419933,0.8154419553399949,0.1427038626609442
Real Betis,218,3894885,lost,0,16,0.9708911860359225,13.842119201966577,0.8651324501229111,0.21739130434782608
Real Betis,218,3894681,draw,0,14,0.9598293566295096,11.373492654021248,0.8123923324300891,0.17117117117117117
Real Betis,218,3894702,draw,0,16,0.9664757852278014,13.824675758097314,0.8640422348810821,0.1509090909090909
Real Betis,218,3894772,draw,0,14,0.9466056778356744,11.161797155097023,0.7972712253640731,0.16787658802177857
Real Betis,218,3894675,draw,0,15,0.932130939768641,10.75957495377052,0.7173049969180346,0.311046511627907
Real Betis,218,3894725,win,1,14,0.9592930285978339,11.666926366967802,0.833351883354843,0.18839103869653767
Real Betis,218,3894588,draw,0,16,0.956024601900352,12.722709103134209,0.795169318945888,0.13143382352941177
Real Betis,218,3894762,win,1,16,0.9566177634826543,12.969768838841564,0.8106105524275977,0.13565891472868216
Real Betis,218,3894594,draw,0,16,0.961393450655667,13.163985139910457,0.8227490712444036,0.1568627450980392
Real Betis,218,3894838,win,1,16,0.9499534968931199,12.634702906680022,0.7896689316675014,0.16972477064220184
Real Betis,218,3894745,win,1,15,0.9550378459419618,12.04751618325317,0.8031677455502114,0.16297786720321933
Real Betis,218,3894615,win,1,16,0.9362761059950747,12.014655061453883,0.7509159413408677,0.14848993288590603
Real Betis,218,3894809,lost,0,16,0.9688053625722091,13.725338077231406,0.8578336298269629,0.2452290076335878
Real Betis,218,3894865,win,1,16,0.9604290882416218,13.175335329936239,0.8234584581210149,0.14234234234234233
Real Betis,218,3894654,draw,0,14,0.9585194757906003,11.470818973483405,0.8193442123916718,0.25075528700906347
Real Betis,218,3894631,win,1,15,0.9563032729082827,12.24015966856694,0.8160106445711294,0.22257383966244726
Real Betis,218,3894785,win,1,15,0.9682840288946502,12.892428666846385,0.8594952444564257,0.14119601328903655
Real Betis,218,3894875,win,1,16,0.9475710776496655,12.432481625126275,0.7770301015703922,0.17363636363636364
Real Betis,218,3894847,win,1,14,0.9525757260353854,11.361414161492247,0.8115295829637319,0.22417840375586853
Real Betis,218,3894819,lost,0,16,0.9395020170125071,11.937993757312878,0.7461246098320549,0.1695095948827292
Atlético Madrid,212,3894849,win,1,15,0.9486617170865279,12.169677898327091,0.8113118598884728,0.15762004175365343
Atlético Madrid,212,3894839,lost,0,16,0.9542596008679933,12.890818505125782,0.8056761565703614,0.1523972602739726
Atlético Madrid,212,3894656,win,1,16,0.9380280313766571,11.838893604452018,0.7399308502782511,0.12335526315789473
Atlético Madrid,212,3894608,win,1,15,0.948880514918081,11.884515935987313,0.7923010623991542,0.11609498680738786
Atlético Madrid,212,3894685,win,1,16,0.9602878603508467,13.201284755012912,0.825080297188307,0.15217391304347827
Atlético Madrid,212,3894859,win,1,15,0.9555900776826504,12.310117119286389,0.8206744746190926,0.17926829268292682
Atlético Madrid,212,3894807,lost,0,16,0.9487791933036904,12.406519998566463,0.7754074999104039,0.17326732673267325
Atlético Madrid,212,3894618,win,1,14,0.951244435516069,11.320278389992403,0.8085913135708859,0.2200557103064067
Atlético Madrid,212,3894820,win,1,16,0.9577099601276066,12.501097278530729,0.7813185799081706,0.16535433070866143
Atlético Madrid,212,3894883,win,1,16,0.9353460831168712,12.002073189751478,0.7501295743594674,0.10927152317880795
Atlético Madrid,212,3894791,draw,0,15,0.9633466101830864,12.668938584927483,0.8445959056618322,0.17954070981210857
Atlético Madrid,212,3894549,win,1,16,0.9574414700710187,13.215774495591214,0.8259859059744509,0.2421686746987952
Atlético Madrid,212,3894659,win,1,16,0.9457902015910367,12.378575106545838,0.7736609441591149,0.1300287356321839
Atlético Madrid,212,3894727,win,1,16,0.975381117222633,13.951198137900958,0.8719498836188099,0.17354596622889307
Atlético Madrid,212,3894635,win,1,16,0.9307622672570393,11.383742321510379,0.7114838950943987,0.0933075933075933
Atlético Madrid,212,3894529,win,1,16,0.947068941774927,12.574796018081978,0.7859247511301236,0.1777301927194861
Atlético Madrid,212,3894640,lost,0,16,0.9632977915905441,13.351611227852421,0.8344757017407763,0.17570093457943925
Atlético Madrid,212,3894871,win,1,16,0.947997097961238,12.324410734586213,0.7702756709116383,0.12038404726735598
Atlético Madrid,212,3894545,draw,0,16,0.9701643244611817,13.753105132419211,0.8595690707762007,0.1417910447761194
Atlético Madrid,212,3894740,win,1,16,0.9243277096425917,11.325238874923308,0.7078274296827067,0.10708782742681047
Atlético Madrid,212,3894565,win,1,16,0.9458286539277944,12.248638119101434,0.7655398824438396,0.14700374531835206
Atlético Madrid,212,3894908,win,1,16,0.948446105339193,12.879709097286712,0.8049818185804195,0.16666666666666666
Atlético Madrid,212,3894897,lost,0,16,0.9513225125607089,12.616806149233486,0.7885503843270929,0.12686567164179105
Atlético Madrid,212,3894786,draw,0,16,0.9482900834356099,12.571866389868143,0.7857416493667589,0.15609348914858096
Atlético Madrid,212,3894619,win,1,16,0.9335246626845415,11.125043893047144,0.6953152433154465,0.0812807881773399
Atlético Madrid,212,3894831,win,1,16,0.9200475114417113,10.663394975201157,0.6664621859500723,0.1524122807017544
Atlético Madrid,212,3894670,lost,0,16,0.9609520977688781,13.168746501106305,0.8230466563191441,0.14484978540772533
Atlético Madrid,212,3894691,lost,0,16,0.9501666646362118,12.358611775255007,0.7724132359534379,0.15140324963072377
Atlético Madrid,212,3894581,win,1,16,0.9512740839374216,12.778532906459159,0.7986583066536974,0.1649616368286445
Atlético Madrid,212,3894777,win,1,16,0.9723088782670573,13.914715764589241,0.8696697352868276,0.23994638069705093
Atlético Madrid,212,3894815,lost,0,16,0.9697175191854727,13.633745999962107,0.8521091249976317,0.2035623409669211
Atlético Madrid,212,3894753,draw,0,16,0.9460807650730935,12.311750837843203,0.7694844273652002,0.11418685121107267
Atlético Madrid,212,3894761,lost,0,16,0.9424047564105155,12.053683053248095,0.753355190828006,0.13676470588235295
Atlético Madrid,212,3894711,lost,0,16,0.9350758879639492,11.888859502768495,0.743053718923031,0.15079365079365079
Atlético Madrid,212,3894576,lost,0,16,0.9631458752304867,13.222429487813162,0.8264018429883226,0.14261744966442952
Atlético Madrid,212,3894592,win,1,13,0.9694903609146397,11.142306264239348,0.8571004818645652,0.1699134199134199
Atlético Madrid,212,3894701,draw,0,15,0.9326043424638842,10.85306459201258,0.7235376394675053,0.20023980815347722
Atlético Madrid,212,3894733,win,1,16,0.9344694235714776,11.83980990391603,0.7399881189947519,0.1321626617375231
Villarreal,222,3894656,lost,0,15,0.9388789115392409,11.596644984394844,0.773109665626323,0.10180623973727422
Villarreal,222,3894797,win,1,16,0.9484579156218002,12.3703561906818,0.7731472619176125,0.16919739696312364
Villarreal,222,3894802,draw,0,16,0.9602962246804896,13.116114408983314,0.8197571505614571,0.15231092436974789
Villarreal,222,3894595,lost,0,16,0.9628070986936631,13.231376836929453,0.8269610523080908,0.15107212475633527
Villarreal,222,3894830,draw,0,14,0.973865439205436,12.28746957952772,0.8776763985376943,0.18333333333333332
Villarreal,222,3894671,draw,0,15,0.9528932083824597,11.967069066695121,0.7978046044463414,0.12933025404157045
Villarreal,222,3894754,draw,0,15,0.9566772000285846,12.258217052867753,0.8172144701911835,0.1781609195402299
Villarreal,222,3894877,win,1,15,0.934032504935845,11.129172678064313,0.7419448452042875,0.14705882352941177
Villarreal,222,3894820,lost,0,16,0.9419232578366725,12.243481438493664,0.765217589905854,0.14285714285714285
Villarreal,222,3894812,win,1,16,0.9585633199536912,13.170980400339246,0.8231862750212029,0.17519685039370078
Villarreal,222,3894862,lost,0,16,0.9532059032148659,12.704029485484714,0.7940018428427946,0.13518518518518519
Villarreal,222,3894741,win,1,16,0.9490022032916668,12.378356302077593,0.7736472688798496,0.275
Villarreal,222,3894586,draw,0,14,0.9403252300588849,10.725500723616959,0.7661071945440685,0.147117296222664
Villarreal,222,3894770,draw,0,16,0.9492461365977053,12.746391957293676,0.7966494973308548,0.20799180327868852
