n_nodes,n_edges,density,efficiency,clustering,avg_path_length,reciprocity,team,team_id,match_id,sf,ec,result,points
16,132,0.55,0.825,0.10305539716012119,1.4541666666666666,0.8181818181818182,Deportivo Alavés,206,3894598,0.166,0.21798169131028375,win,3
15,95,0.4523809523809524,0.7626984126984129,0.2035214443348641,1.5333333333333334,0.7789473684210526,Deportivo Alavés,206,3894772,0.2801724137931034,0.21500607931306745,draw,1
16,124,0.5166666666666667,0.7986111111111113,0.16803174224641124,1.5583333333333333,0.8225806451612904,Deportivo Alavés,206,3894605,0.22842639593908629,0.22777260816586745,lost,0
16,104,0.43333333333333335,0.7555555555555559,0.14775873179293494,1.5166666666666666,0.7884615384615384,Deportivo Alavés,206,3894858,0.2728658536585366,0.20894677057674127,win,3
16,95,0.3958333333333333,0.7597222222222224,0.16426082286509636,1.4916666666666667,0.6736842105263158,Deportivo Alavés,206,3894669,0.25903614457831325,0.21396180894381733,draw,1
15,85,0.40476190476190477,0.7650793650793651,0.13193869433307545,1.4761904761904763,0.6823529411764706,Deportivo Alavés,206,3894547,0.28807947019867547,0.20590995736750273,win,3
15,89,0.4238095238095238,0.793650793650794,0.14759121944538695,1.438095238095238,0.5842696629213483,Deportivo Alavés,206,3894720,0.3101694915254237,0.20933904331302022,win,3
16,115,0.4791666666666667,0.8166666666666667,0.12959850062323772,1.5291666666666666,0.6782608695652174,Deportivo Alavés,206,3894684,0.27361111111111114,0.2180187107534391,lost,0
16,107,0.44583333333333336,0.7763888888888891,0.13901567305742152,1.6625,0.7289719626168224,Deportivo Alavés,206,3894615,0.22857142857142856,0.21243671205220205,lost,0
14,96,0.5274725274725275,0.8186813186813187,0.23511751663891636,1.5274725274725274,0.7916666666666666,Deportivo Alavés,206,3894648,0.23096446700507614,0.23000428042865448,win,3
16,104,0.43333333333333335,0.7638888888888891,0.23869307916340943,1.6458333333333333,0.75,Deportivo Alavés,206,3894884,0.22109826589595374,0.21994617623121804,lost,0
16,109,0.45416666666666666,0.8125,0.1423681359990265,1.5875,0.6238532110091743,Deportivo Alavés,206,3894708,0.18193717277486912,0.2121488086740902,lost,0
16,130,0.5416666666666666,0.8333333333333334,0.11449933536056249,1.4708333333333334,0.7692307692307693,Deportivo Alavés,206,3894837,0.21398305084745764,0.21514496115851156,lost,0
16,114,0.475,0.7916666666666666,0.20028376858083985,1.4166666666666667,0.7719298245614035,Deportivo Alavés,206,3894573,0.23143564356435645,0.21232221767548715,lost,0
14,94,0.5164835164835165,0.8223443223443224,0.19183408056453827,1.3626373626373627,0.7446808510638298,Deportivo Alavés,206,3894628,0.24915254237288137,0.2357121301454428,draw,1
15,88,0.41904761904761906,0.8063492063492064,0.24337262778685595,1.4190476190476191,0.5,Deportivo Alavés,206,3894894,0.3087248322147651,0.22055260154656028,win,3
15,106,0.5047619047619047,0.819047619047619,0.19852309889351344,1.5142857142857142,0.7358490566037735,Deportivo Alavés,206,3894799,0.28134556574923547,0.23575783015691673,win,3
16,142,0.5916666666666667,0.8625,0.136818529724988,1.4333333333333333,0.7746478873239436,Granada,1049,3894664,0.1765834932821497,0.21811174276600398,lost,0
15,128,0.6095238095238096,0.8714285714285714,0.09324449019916099,1.3952380952380952,0.78125,Granada,1049,3894706,0.1619217081850534,0.21523251121877077,lost,0
16,128,0.5333333333333333,0.8166666666666667,0.07967997829111807,1.475,0.8125,Granada,1049,3894797,0.1497005988023952,0.20797697760018072,lost,0
16,115,0.4791666666666667,0.8166666666666667,0.1420702199872562,1.5708333333333333,0.6782608695652174,Granada,1049,3894867,0.19615384615384615,0.2110557000489343,lost,0
15,112,0.5333333333333333,0.8333333333333334,0.1639829323345726,1.4761904761904763,0.75,Granada,1049,3894782,0.21161825726141079,0.22543812692228643,lost,0
16,115,0.4791666666666667,0.8,0.13518738054757193,1.5625,0.7478260869565218,Granada,1049,3894601,0.19114219114219114,0.21666442801122338,draw,1
16,121,0.5041666666666667,0.8138888888888889,0.14437680332182296,1.5333333333333334,0.743801652892562,Granada,1049,3894773,0.17664670658682635,0.21112703756605455,draw,1
16,103,0.42916666666666664,0.775,0.23598297039629548,1.6833333333333333,0.7184466019417476,Granada,1049,3894903,0.20777027027027026,0.20852822819510833,lost,0
16,80,0.3333333333333333,0.7430555555555558,0.18380429217886804,1.5416666666666667,0.5,Granada,1049,3894612,0.3669950738916256,0.18730446799664052,draw,1
16,96,0.4,0.7555555555555556,0.08678432935416723,1.6708333333333334,0.7083333333333334,Granada,1049,3894677,0.14835164835164835,0.19336462486667422,lost,0
16,121,0.5041666666666667,0.8125,0.18025064437850857,1.5083333333333333,0.7603305785123967,Granada,1049,3894645,0.21176470588235294,0.21364028695273685,lost,0
16,121,0.5041666666666667,0.8291666666666667,0.16233780238418588,1.5208333333333333,0.6942148760330579,Granada,1049,3894559,0.2335958005249344,0.22899853995262165,lost,0
16,139,0.5791666666666667,0.8333333333333334,0.09942514107691695,1.4208333333333334,0.8489208633093526,Granada,1049,3894529,0.15625,0.204988213952849,lost,0
14,99,0.5439560439560439,0.816849816849817,0.1038244761397104,1.5494505494505495,0.8080808080808081,Granada,1049,3894686,0.18162839248434237,0.22125194771118778,lost,0
16,113,0.4708333333333333,0.7958333333333333,0.13102469767553093,1.6041666666666667,0.7433628318584071,Granada,1049,3894813,0.21807228915662652,0.2100866731792458,lost,0
16,120,0.5,0.8208333333333333,0.16895983933105604,1.5125,0.7166666666666667,Granada,1049,3894584,0.27019498607242337,0.2254711019395435,lost,0
16,116,0.48333333333333334,0.8125,0.09787461483953817,1.5416666666666667,0.7068965517241379,Granada,1049,3894652,0.21470588235294116,0.2025297294481591,draw,1
14,90,0.4945054945054945,0.8131868131868132,0.16232916690073784,1.5384615384615385,0.7333333333333333,Granada,1049,3894767,0.234375,0.22588351593682285,draw,1
14,107,0.5879120879120879,0.8681318681318682,0.16464420134529506,1.4285714285714286,0.7476635514018691,Granada,1049,3894739,0.1766304347826087,0.2267011948241609,lost,0
16,105,0.4375,0.7777777777777782,0.11638395719961571,1.725,0.6666666666666666,Granada,1049,3894725,0.20866141732283464,0.2073705091416467,lost,0
16,118,0.49166666666666664,0.8208333333333333,0.2176092050057412,1.525,0.6949152542372882,Granada,1049,3894575,0.1975806451612903,0.22432958011020732,lost,0
16,119,0.49583333333333335,0.8041666666666668,0.1819555403183025,1.4083333333333334,0.7563025210084033,Granada,1049,3894892,0.2129032258064516,0.21769116059788274,lost,0
16,130,0.5416666666666666,0.8625,0.17024806368119358,1.4833333333333334,0.6615384615384615,Granada,1049,3894873,0.19184652278177458,0.22787968934344768,lost,0
16,115,0.4791666666666667,0.8,0.1531867553658587,1.5916666666666666,0.7478260869565218,Granada,1049,3894594,0.2401129943502825,0.22961895335226304,draw,1
15,84,0.4,0.7666666666666669,0.16008591285791404,1.7333333333333334,0.6190476190476191,Granada,1049,3894750,0.2925764192139738,0.20841256892169394,draw,1
16,124,0.5166666666666667,0.8125,0.15010379832310097,1.5083333333333333,0.7903225806451613,Granada,1049,3894632,0.203125,0.21960687726651362,lost,0
16,97,0.4041666666666667,0.7430555555555558,0.11590851506115554,1.75,0.7628865979381443,Granada,1049,3894552,0.17263427109974425,0.20392556389219868,win,3
15,110,0.5238095238095238,0.8333333333333334,0.13854639301420008,1.4952380952380953,0.7272727272727273,Granada,1049,3894857,0.2335958005249344,0.21315268965284243,win,3
16,112,0.4666666666666667,0.8,0.1082473080328596,1.5958333333333334,0.7142857142857143,Granada,1049,3894718,0.17661691542288557,0.1936064884143322,win,3
16,97,0.4041666666666667,0.7243055555555563,0.16761831293634183,1.6916666666666667,0.7422680412371134,Granada,1049,3894624,0.225,0.21063194037739388,lost,0
16,117,0.4875,0.8027777777777778,0.12667632501353082,1.5791666666666666,0.7521367521367521,Granada,1049,3894692,0.15,0.20676149079996742,lost,0
15,90,0.42857142857142855,0.796825396825397,0.22815483472740672,1.680952380952381,0.6,Granada,1049,3894800,0.3092105263157895,0.2283774608082147,lost,0
16,98,0.4083333333333333,0.7486111111111116,0.14071980008667037,1.5583333333333333,0.7142857142857143,Granada,1049,3894842,0.2723076923076923,0.20369007793695834,lost,0
15,115,0.5476190476190477,0.8238095238095238,0.13470951757550445,1.457142857142857,0.8173913043478261,Granada,1049,3894888,0.15338645418326693,0.21807511156040488,lost,0
15,85,0.40476190476190477,0.7555555555555559,0.13602165119746276,1.5142857142857142,0.7058823529411765,Granada,1049,3894837,0.3063973063973064,0.21598601737267634,win,3
16,120,0.5,0.8166666666666667,0.1592206504387775,1.525,0.7333333333333333,Granada,1049,3894548,0.22493887530562348,0.21406615275114577,lost,0
16,118,0.49166666666666664,0.8208333333333333,0.10745757877037052,1.525,0.6949152542372882,Granada,1049,3894822,0.27445652173913043,0.22419880966382127,lost,0
15,117,0.5571428571428572,0.8333333333333334,0.15250528201291305,1.4523809523809523,0.8034188034188035,Granada,1049,3894733,0.13355048859934854,0.21621479261053236,lost,0
15,135,0.6428571428571429,0.8761904761904762,0.16221611635127106,1.3571428571428572,0.8296296296296296,Barcelona,217,3894699,0.11858974358974358,0.21961249612113987,win,3
16,165,0.6875,0.8958333333333334,0.09041974845506547,1.3125,0.8484848484848485,Barcelona,217,3894580,0.09181286549707603,0.21880658797678276,win,3
15,125,0.5952380952380952,0.8571428571428571,0.11679683026872834,1.4095238095238096,0.8,Barcelona,217,3894536,0.09514435695538058,0.20473630251203548,draw,1
14,112,0.6153846153846154,0.8516483516483516,0.14178834911217067,1.4065934065934067,0.8571428571428571,Barcelona,217,3894872,0.11570247933884298,0.22707660112915937,win,3
16,118,0.49166666666666664,0.8055555555555557,0.13527513807276295,1.6041666666666667,0.7457627118644068,Barcelona,217,3894751,0.1076923076923077,0.20417100107280062,win,3
16,135,0.5625,0.8291666666666667,0.11113599733518226,1.4583333333333333,0.8296296296296296,Barcelona,217,3894829,0.15067340067340068,0.20961059729159676,win,3
13,106,0.6794871794871795,0.9102564102564102,0.16768188711000725,1.3269230769230769,0.7924528301886793,Barcelona,217,3894695,0.14083333333333334,0.23642622168237304,draw,1
16,148,0.6166666666666667,0.85,0.10043472121397877,1.3833333333333333,0.8648648648648649,Barcelona,217,3894896,0.10357675111773472,0.21324517436943152,win,3
15,121,0.5761904761904761,0.8428571428571429,0.11033525158139779,1.4333333333333333,0.8099173553719008,Barcelona,217,3894661,0.125,0.22222749900951505,lost,0
15,130,0.6190476190476191,0.8523809523809524,0.13551404202656323,1.380952380952381,0.8615384615384616,Barcelona,217,3894680,0.12369337979094076,0.22244610753394126,lost,0
16,144,0.6,0.8541666666666666,0.1610039144004276,1.4083333333333334,0.8194444444444444,Barcelona,217,3894741,0.1306179775280899,0.21189511356087495,lost,0
14,107,0.5879120879120879,0.8516483516483516,0.09646729709209599,1.4230769230769231,0.8037383177570093,Barcelona,217,3894732,0.11835748792270531,0.22256144317336585,win,3
14,138,0.7582417582417582,0.9285714285714286,0.1629614979016686,1.2417582417582418,0.8695652173913043,Barcelona,217,3894612,0.1234866828087167,0.23613641036030192,draw,1
15,137,0.6523809523809524,0.8603174603174604,0.13585755963558338,1.3571428571428572,0.8905109489051095,Barcelona,217,3894823,0.10929319371727748,0.21769008703297443,win,3
15,135,0.6428571428571429,0.8809523809523809,0.12372988832601,1.3571428571428572,0.8148148148148148,Barcelona,217,3894629,0.13036020583190394,0.22283719089805515,lost,0
16,137,0.5708333333333333,0.8375,0.15738078428565916,1.4291666666666667,0.8175182481751825,Barcelona,217,3894572,0.10662824207492795,0.20142393150292986,win,3
16,134,0.5583333333333333,0.8416666666666667,0.12027948330607777,1.3166666666666667,0.7761194029850746,Barcelona,217,3894779,0.14308681672025725,0.20449594384838177,win,3
15,134,0.638095238095238,0.8761904761904762,0.07999710675077974,1.3666666666666667,0.8208955223880597,Barcelona,217,3894593,0.15447154471544716,0.2174018004046107,draw,1
16,118,0.49166666666666664,0.7930555555555556,0.12593869256852944,1.5875,0.7966101694915254,Barcelona,217,3894710,0.1559040590405904,0.19843068972460465,win,3
15,130,0.6190476190476191,0.8761904761904762,0.1618019816791649,1.380952380952381,0.7846153846153846,Barcelona,217,3894843,0.10869565217391304,0.22990824234989077,lost,0
16,135,0.5625,0.8416666666666667,0.0840068909554587,1.4625,0.7851851851851852,Barcelona,217,3894864,0.12074554294975688,0.20554532256811653,lost,0
15,115,0.5476190476190477,0.8111111111111113,0.10143897392502024,1.4857142857142858,0.8521739130434782,Barcelona,217,3894625,0.13345195729537365,0.21401165348483392,win,3
15,131,0.6238095238095238,0.8666666666666667,0.0940109843105633,1.3761904761904762,0.8244274809160306,Barcelona,217,3894649,0.11601513240857503,0.20869121118493908,win,3
13,124,0.7948717948717948,0.9743589743589743,0.13706581086619724,1.205128205128205,0.8064516129032258,Barcelona,217,3894767,0.12745098039215685,0.2474660386625595,draw,1
14,111,0.6098901098901099,0.8791208791208791,0.13977356065575144,1.4065934065934067,0.7567567567567568,Barcelona,217,3894600,0.15680473372781065,0.23278783688832747,draw,1
14,107,0.5879120879120879,0.8150183150183152,0.1276092297765658,1.5054945054945055,0.8785046728971962,Barcelona,217,3894670,0.10413476263399694,0.2256082358679659,win,3
15,127,0.6047619047619047,0.8666666666666667,0.09682992165084683,1.2666666666666666,0.7874015748031497,Barcelona,217,3894803,0.1344984802431611,0.21709226188314135,win,3
16,146,0.6083333333333333,0.8666666666666667,0.07201773568014727,1.4041666666666666,0.7945205479452054,Barcelona,217,3894854,0.11221945137157108,0.1935487485767653,win,3
16,126,0.525,0.7986111111111112,0.10755972938906642,1.5,0.8571428571428571,Barcelona,217,3894560,0.10857142857142857,0.19267061016200698,win,3
16,135,0.5625,0.8333333333333334,0.1310486234531606,1.4583333333333333,0.8148148148148148,Barcelona,217,3894879,0.102880658436214,0.2039030746985683,win,3
15,137,0.6523809523809524,0.8714285714285714,0.11663196149250703,1.3476190476190477,0.8613138686131386,Barcelona,217,3894774,0.12482566248256625,0.2169648709263406,win,3
16,115,0.4791666666666667,0.8083333333333333,0.12749183017166457,1.6125,0.7130434782608696,Barcelona,217,3894815,0.11714770797962648,0.20001531929323302,win,3
16,141,0.5875,0.8458333333333333,0.10800223656966658,1.4125,0.8226950354609929,Barcelona,217,3894907,0.09200603318250378,0.20899838081213673,win,3
15,117,0.5571428571428572,0.861904761904762,0.10622384982263314,1.4476190476190476,0.7008547008547008,Barcelona,217,3894641,0.16350710900473933,0.2196493727095417,win,3
15,135,0.6428571428571429,0.8952380952380953,0.14751983600821472,1.3857142857142857,0.7703703703703704,Barcelona,217,3894558,0.11637239165329052,0.23500136041749153,win,3
16,125,0.5208333333333334,0.8166666666666667,0.10080609050416287,1.4916666666666667,0.784,Barcelona,217,3894541,0.10321100917431193,0.19361993138088987,win,3
14,115,0.6318681318681318,0.8681318681318682,0.1386801927051398,1.3736263736263736,0.8347826086956521,Barcelona,217,3894726,0.11716417910447761,0.23297273053846093,win,3
16,136,0.5666666666666667,0.8541666666666666,0.12753151248804084,1.4333333333333333,0.75,Barcelona,217,3894790,0.12769485903814262,0.2090838902744612,draw,1
14,89,0.489010989010989,0.8113553113553115,0.13563016762425908,1.5604395604395604,0.7191011235955056,Almería,403,3894699,0.2375366568914956,0.23548147408536316,lost,0
16,109,0.45416666666666666,0.7805555555555556,0.1471895942528546,1.6708333333333334,0.7522935779816514,Almería,403,3894626,0.23404255319148937,0.21684023489548115,lost,0
14,100,0.5494505494505495,0.8351648351648352,0.20074558769122533,1.489010989010989,0.78,Almería,403,3894685,0.21739130434782608,0.24042000562924612,lost,0
16,124,0.5166666666666667,0.8291666666666667,0.1318484627968527,1.5416666666666667,0.7258064516129032,Almería,403,3894690,0.23897911832946636,0.2181223278640978,draw,1
16,128,0.5333333333333333,0.8333333333333334,0.14688764046243247,1.4791666666666667,0.75,Almería,403,3894713,0.17984189723320157,0.2103628453647497,lost,0
16,124,0.5166666666666667,0.825,0.16901742228007396,1.4916666666666667,0.7419354838709677,Almería,403,3894601,0.20202020202020202,0.22075723479677756,draw,1
16,132,0.55,0.8236111111111112,0.12936252338758178,1.4958333333333333,0.8181818181818182,Almería,403,3894893,0.16519823788546256,0.2247516026418765,draw,1
15,113,0.5380952380952381,0.8285714285714286,0.16647962644947173,1.4952380952380953,0.7787610619469026,Almería,403,3894766,0.21875,0.23369792241480047,draw,1
16,135,0.5625,0.8291666666666667,0.14416001999719025,1.45,0.8296296296296296,Almería,403,3894748,0.1512455516014235,0.20947392207458446,lost,0
14,112,0.6153846153846154,0.8571428571428571,0.1761655355137844,1.4230769230769231,0.8392857142857143,Almería,403,3894835,0.16878980891719744,0.23395863982875806,draw,1
16,89,0.37083333333333335,0.7430555555555557,0.20857097189453255,1.8541666666666667,0.6741573033707865,Almería,403,3894738,0.33073929961089493,0.21554868097144622,lost,0
15,117,0.5571428571428572,0.8380952380952381,0.2548912586896625,1.4476190476190476,0.7863247863247863,Almería,403,3894773,0.21584699453551912,0.22936360591050972,draw,1
16,130,0.5416666666666666,0.825,0.16333670990449287,1.4875,0.8,Almería,403,3894900,0.1736725663716814,0.2183650158277622,win,3
15,87,0.4142857142857143,0.7333333333333338,0.15623584712666527,1.6095238095238096,0.7816091954022989,Almería,403,3894861,0.2809667673716012,0.22019102883005745,win,3
15,130,0.6190476190476191,0.8809523809523809,0.1942393561603858,1.380952380952381,0.7692307692307693,Almería,403,3894853,0.1898876404494382,0.23300421151370962,lost,0
15,111,0.5285714285714286,0.8142857142857143,0.13170905474131053,1.4904761904761905,0.8108108108108109,Almería,403,3894818,0.2471590909090909,0.22908387677790187,win,3
16,111,0.4625,0.8,0.14262386018041617,1.675,0.7027027027027027,Almería,403,3894804,0.18973214285714285,0.19379198771864387,draw,1
16,99,0.4125,0.7625000000000001,0.15798458920025266,1.4916666666666667,0.7070707070707071,Almería,403,3894577,0.23076923076923078,0.20732590729062322,lost,0
16,116,0.48333333333333334,0.8097222222222223,0.0834999145954771,1.5791666666666666,0.7068965517241379,Almería,403,3894752,0.18526785714285715,0.2163849870816324,lost,0
16,105,0.4375,0.7694444444444447,0.1452317219200147,1.4833333333333334,0.7428571428571429,Almería,403,3894550,0.22070844686648503,0.2081418434039119,draw,1
16,122,0.5083333333333333,0.8125,0.16230519243683672,1.5375,0.7704918032786885,Almería,403,3894719,0.1804932735426009,0.2175491552121086,draw,1
15,115,0.5476190476190477,0.8428571428571429,0.14875845356088832,1.4714285714285715,0.7478260869565218,Almería,403,3894675,0.16308243727598568,0.21924374772790944,draw,1
16,116,0.48333333333333334,0.7930555555555557,0.2043452464794362,1.625,0.7758620689655172,Almería,403,3894637,0.24707259953161592,0.2193058894455092,lost,0
16,123,0.5125,0.8083333333333333,0.17315263076603868,1.4958333333333333,0.7967479674796748,Almería,403,3894591,0.16666666666666666,0.21780190758380563,lost,0
16,114,0.475,0.8041666666666667,0.16998631902951772,1.575,0.7192982456140351,Almería,403,3894786,0.2281795511221945,0.20992408055066447,draw,1
16,131,0.5458333333333333,0.8333333333333334,0.1602631604328848,1.4625,0.7786259541984732,Almería,403,3894542,0.1511879049676026,0.220935938298777,lost,0
16,131,0.5458333333333333,0.8319444444444444,0.09416658843222957,1.5041666666666667,0.7786259541984732,Almería,403,3894537,0.15654648956356737,0.2107611025717576,lost,0
15,123,0.5857142857142857,0.8523809523809524,0.13247550448534348,1.4333333333333333,0.7967479674796748,Almería,403,3894848,0.12846580406654343,0.2211985313711442,lost,0
16,138,0.575,0.8583333333333333,0.14812348692131985,1.4291666666666667,0.7536231884057971,Almería,403,3894824,0.18008474576271186,0.2207133749178312,lost,0
16,91,0.37916666666666665,0.7694444444444445,0.20463527583088578,1.7583333333333333,0.5714285714285714,Almería,403,3894648,0.225,0.2209771396223627,lost,0
16,104,0.43333333333333335,0.7902777777777777,0.1392540233030756,1.6666666666666667,0.6538461538461539,Almería,403,3894789,0.24474474474474475,0.21013156434325939,lost,0
16,120,0.5,0.8166666666666667,0.12401596502965243,1.5333333333333334,0.7333333333333333,Almería,403,3894879,0.15450121654501217,0.22008835250697006,lost,0
16,129,0.5375,0.825,0.07280231618977687,1.35,0.7906976744186046,Almería,403,3894582,0.13983050847457626,0.19435072968272563,draw,1
15,124,0.5904761904761905,0.8333333333333334,0.16055520197614115,1.438095238095238,0.8709677419354839,Almería,403,3894875,0.13851351351351351,0.21923248956167526,lost,0
15,106,0.5047619047619047,0.826984126984127,0.13618188591228736,1.542857142857143,0.6981132075471698,Almería,403,3894658,0.2615606936416185,0.2247783737537493,lost,0
16,125,0.5208333333333334,0.8166666666666667,0.21200163287228652,1.5083333333333333,0.784,Almería,403,3894663,0.27007299270072993,0.2281839917213725,lost,0
16,111,0.4625,0.8208333333333333,0.09252230111538032,1.5583333333333333,0.6126126126126126,Almería,403,3894613,0.2591623036649215,0.19835284356593497,lost,0
16,132,0.55,0.8097222222222223,0.11586382701329029,1.5208333333333333,0.8484848484848485,Almería,403,3894566,0.12874251497005987,0.20238859741904863,lost,0
15,126,0.6,0.861904761904762,0.1381661917188218,1.4095238095238096,0.7936507936507936,Sevilla,213,3894706,0.17572815533980582,0.22351726446025963,win,3
15,121,0.5761904761904761,0.8571428571428571,0.1638078214839959,1.4428571428571428,0.7603305785123967,Sevilla,213,3894886,0.14757281553398058,0.22288138298974974,lost,0
15,114,0.5428571428571428,0.8238095238095238,0.1443248019527,1.5523809523809524,0.8070175438596491,Sevilla,213,3894855,0.16083916083916083,0.21001743990459837,draw,1
16,118,0.49166666666666664,0.7986111111111114,0.08679594918755686,1.4416666666666667,0.7457627118644068,Sevilla,213,3894867,0.13784246575342465,0.19443583190428734,win,3
16,103,0.42916666666666664,0.7625000000000004,0.14706070265661475,1.525,0.7184466019417476,Sevilla,213,3894574,0.265,0.20243143500099667,win,3
14,119,0.6538461538461539,0.8736263736263736,0.14058076391885946,1.3571428571428572,0.8571428571428571,Sevilla,213,3894671,0.14964788732394366,0.23247454945693832,draw,1
14,111,0.6098901098901099,0.8846153846153846,0.14719587025265038,1.39010989010989,0.7387387387387387,Sevilla,213,3894877,0.16370558375634517,0.23895224079163027,lost,0
16,118,0.49166666666666664,0.8069444444444447,0.12482494750357265,1.4083333333333334,0.7288135593220338,Sevilla,213,3894845,0.13074204946996468,0.20824214003933783,win,3
15,122,0.580952380952381,0.8380952380952381,0.19505333959886725,1.4190476190476191,0.8360655737704918,Sevilla,213,3894623,0.1303501945525292,0.21807526857961443,lost,0
14,103,0.5659340659340659,0.8406593406593407,0.11416459550080038,1.478021978021978,0.7961165048543689,Sevilla,213,3894555,0.20042194092827004,0.23082110310077036,lost,0
14,119,0.6538461538461539,0.8901098901098901,0.1515367781731957,1.3516483516483517,0.8067226890756303,Sevilla,213,3894683,0.13530326594090203,0.23232898235289706,lost,0
16,118,0.49166666666666664,0.8027777777777778,0.1396406745521409,1.5625,0.7627118644067796,Sevilla,213,3894811,0.1937984496124031,0.2174230011273252,lost,0
15,132,0.6285714285714286,0.8761904761904762,0.14756448921002888,1.3714285714285714,0.803030303030303,Sevilla,213,3894804,0.16469594594594594,0.2233078945492961,draw,1
16,91,0.37916666666666665,0.7534722222222228,0.1418031849683009,1.5666666666666667,0.5714285714285714,Sevilla,213,3894826,0.299079754601227,0.2149466212439553,win,3
15,125,0.5952380952380952,0.8523809523809524,0.17069536647002131,1.4476190476190476,0.816,Sevilla,213,3894565,0.15414258188824662,0.22839348579027485,lost,0
16,136,0.5666666666666667,0.8333333333333334,0.18485469267409788,1.45,0.8235294117647058,Sevilla,213,3894610,0.19326923076923078,0.21695358144102547,draw,1
15,89,0.4238095238095238,0.8,0.1036521521795753,1.6761904761904762,0.5842696629213483,Sevilla,213,3894834,0.13705583756345177,0.1917489183569737,win,3
15,103,0.49047619047619045,0.8142857142857143,0.2834130428985505,1.5952380952380953,0.7184466019417476,Sevilla,213,3894749,0.27662721893491127,0.22559458662247167,win,3
16,111,0.4625,0.7458333333333338,0.1907413932916935,1.65,0.8108108108108109,Sevilla,213,3894591,0.19306930693069307,0.2103751699198303,win,3
15,128,0.6095238095238096,0.8571428571428571,0.14990105176016852,1.4,0.828125,Sevilla,213,3894647,0.14149443561208266,0.22372855272390213,draw,1
16,113,0.4708333333333333,0.8083333333333333,0.196277518285004,1.5875,0.6902654867256637,Sevilla,213,3894600,0.20698924731182797,0.21125577910369375,draw,1
16,147,0.6125,0.875,0.15004898928942534,1.3875,0.7755102040816326,Sevilla,213,3894712,0.15396578538102643,0.21865899415412965,lost,0
16,142,0.5916666666666667,0.8583333333333333,0.12314527591061113,1.2833333333333334,0.7887323943661971,Sevilla,213,3894547,0.16749585406301823,0.21512576028979932,lost,0
16,141,0.5875,0.8458333333333333,0.0870406523740902,1.4333333333333333,0.8226950354609929,Sevilla,213,3894720,0.16666666666666666,0.2113716240363181,lost,0
16,110,0.4583333333333333,0.7930555555555557,0.13675826236155758,1.6375,0.7090909090909091,Sevilla,213,3894796,0.2619718309859155,0.21166833204338148,win,3
14,117,0.6428571428571429,0.8956043956043956,0.16321206408576092,1.2087912087912087,0.7692307692307693,Sevilla,213,3894698,0.20229007633587787,0.23896385411057647,lost,0
16,129,0.5375,0.8305555555555556,0.18752671078359853,1.35,0.7596899224806202,Sevilla,213,3894665,0.2026726057906459,0.2177036267428858,draw,1
14,113,0.6208791208791209,0.8791208791208791,0.13675579978180982,1.379120879120879,0.7787610619469026,Sevilla,213,3894898,0.18365180467091294,0.23619993188809357,lost,0
16,130,0.5416666666666666,0.8319444444444445,0.11543618221476087,1.3416666666666666,0.7692307692307693,Sevilla,213,3894907,0.13863636363636364,0.1952118650285541,lost,0
15,113,0.5380952380952381,0.8380952380952381,0.14274978752838344,1.5095238095238095,0.7433628318584071,Sevilla,213,3894654,0.18857142857142858,0.22038396258585696,draw,1
16,128,0.5333333333333333,0.8208333333333333,0.17150129762716584,1.4708333333333334,0.796875,Sevilla,213,3894736,0.16566265060240964,0.21935186060016282,lost,0
15,109,0.5190476190476191,0.8174603174603178,0.18367799622859649,1.4095238095238096,0.7339449541284404,Sevilla,213,3894746,0.23039215686274508,0.22248122707710782,draw,1
16,112,0.4666666666666667,0.775,0.14694605182049586,1.5708333333333333,0.8214285714285714,Sevilla,213,3894780,0.16331658291457288,0.1991949342961085,lost,0
16,121,0.5041666666666667,0.7944444444444448,0.12799925232720594,1.4833333333333334,0.7603305785123967,Sevilla,213,3894761,0.172686230248307,0.20938084963035886,win,3
15,117,0.5571428571428572,0.8523809523809524,0.13781984583352896,1.4428571428571428,0.7350427350427351,Sevilla,213,3894531,0.23940677966101695,0.22142798825219137,lost,0
16,142,0.5916666666666667,0.8402777777777779,0.1182574599318263,1.4291666666666667,0.8450704225352113,Sevilla,213,3894634,0.16777408637873753,0.21555847869655997,draw,1
16,107,0.44583333333333336,0.7875000000000002,0.12767451128667964,1.4416666666666667,0.6915887850467289,Sevilla,213,3894771,0.1526508226691042,0.19994315355840306,draw,1
14,99,0.5439560439560439,0.8058608058608061,0.27137299803256815,1.565934065934066,0.8282828282828283,Sevilla,213,3894587,0.2610619469026549,0.23034784304037642,draw,1
16,83,0.3458333333333333,0.7500000000000001,0.21900964356564648,1.8125,0.5301204819277109,Cádiz,552,3894614,0.3445378151260504,0.20848675270040992,lost,0
16,115,0.4791666666666667,0.8125,0.11734226330392061,1.5916666666666666,0.6956521739130435,Cádiz,552,3894886,0.21674876847290642,0.20120390899366491,win,3
14,101,0.554945054945055,0.8681318681318682,0.12885536988535298,1.456043956043956,0.6732673267326733,Cádiz,552,3894744,0.2532467532467532,0.23906511486345433,draw,1
16,113,0.4708333333333333,0.8125,0.11790842365015215,1.5708333333333333,0.672566371681416,Cádiz,552,3894608,0.26392961876832843,0.21186995737514724,lost,0
